Entity,Code,Date,Total confirmed deaths
Croatia,HRV,25-Mar-20,1
Cuba,CUB,12-Mar-20,0
Cuba,CUB,14-Mar-20,0
Cuba,CUB,15-Mar-20,0
Cuba,CUB,18-Mar-20,0
Cuba,CUB,19-Mar-20,1
Cuba,CUB,20-Mar-20,1
Cuba,CUB,21-Mar-20,1
Cuba,CUB,22-Mar-20,1
Cuba,CUB,23-Mar-20,1
Cuba,CUB,24-Mar-20,1
Cuba,CUB,25-Mar-20,1
Cyprus,CYP,10-Mar-20,0
Cyprus,CYP,12-Mar-20,0
Cyprus,CYP,14-Mar-20,0
Cyprus,CYP,15-Mar-20,0
Cyprus,CYP,16-Mar-20,0
Cyprus,CYP,17-Mar-20,0
Cyprus,CYP,18-Mar-20,0
Cyprus,CYP,19-Mar-20,0
Cyprus,CYP,20-Mar-20,0
Cyprus,CYP,21-Mar-20,0
Cyprus,CYP,22-Mar-20,0
Cyprus,CYP,23-Mar-20,0
Cyprus,CYP,24-Mar-20,0
Cyprus,CYP,25-Mar-20,3
Czech Republic,CZE,31-Dec-19,0
Czech Republic,CZE,1-Jan-20,0
Czech Republic,CZE,2-Jan-20,0
Czech Republic,CZE,3-Jan-20,0
Czech Republic,CZE,4-Jan-20,0
Czech Republic,CZE,5-Jan-20,0
Czech Republic,CZE,6-Jan-20,0
Czech Republic,CZE,7-Jan-20,0
Czech Republic,CZE,8-Jan-20,0
Czech Republic,CZE,9-Jan-20,0
Czech Republic,CZE,10-Jan-20,0
Czech Republic,CZE,11-Jan-20,0
Czech Republic,CZE,12-Jan-20,0
Czech Republic,CZE,13-Jan-20,0
Czech Republic,CZE,14-Jan-20,0
Czech Republic,CZE,15-Jan-20,0
Czech Republic,CZE,16-Jan-20,0
Czech Republic,CZE,17-Jan-20,0
Czech Republic,CZE,18-Jan-20,0
Czech Republic,CZE,19-Jan-20,0
Czech Republic,CZE,20-Jan-20,0
Czech Republic,CZE,21-Jan-20,0
Czech Republic,CZE,22-Jan-20,0
Czech Republic,CZE,23-Jan-20,0
Czech Republic,CZE,24-Jan-20,0
Czech Republic,CZE,25-Jan-20,0
Czech Republic,CZE,26-Jan-20,0
Czech Republic,CZE,27-Jan-20,0
Czech Republic,CZE,28-Jan-20,0
Czech Republic,CZE,29-Jan-20,0
Czech Republic,CZE,30-Jan-20,0
Czech Republic,CZE,31-Jan-20,0
Czech Republic,CZE,1-Feb-20,0
Czech Republic,CZE,2-Feb-20,0
Czech Republic,CZE,3-Feb-20,0
Czech Republic,CZE,4-Feb-20,0
Czech Republic,CZE,5-Feb-20,0
Czech Republic,CZE,6-Feb-20,0
Czech Republic,CZE,7-Feb-20,0
Czech Republic,CZE,8-Feb-20,0
Czech Republic,CZE,9-Feb-20,0
Czech Republic,CZE,10-Feb-20,0
Czech Republic,CZE,11-Feb-20,0
Czech Republic,CZE,12-Feb-20,0
Czech Republic,CZE,13-Feb-20,0
Czech Republic,CZE,14-Feb-20,0
Czech Republic,CZE,15-Feb-20,0
Czech Republic,CZE,16-Feb-20,0
Czech Republic,CZE,17-Feb-20,0
Czech Republic,CZE,18-Feb-20,0
Czech Republic,CZE,19-Feb-20,0
Czech Republic,CZE,20-Feb-20,0
Czech Republic,CZE,21-Feb-20,0
Czech Republic,CZE,22-Feb-20,0
Czech Republic,CZE,23-Feb-20,0
Czech Republic,CZE,24-Feb-20,0
Czech Republic,CZE,25-Feb-20,0
Czech Republic,CZE,26-Feb-20,0
Czech Republic,CZE,27-Feb-20,0
Czech Republic,CZE,28-Feb-20,0
Czech Republic,CZE,29-Feb-20,0
Czech Republic,CZE,1-Mar-20,0
Czech Republic,CZE,2-Mar-20,0
Czech Republic,CZE,3-Mar-20,0
Czech Republic,CZE,4-Mar-20,0
Czech Republic,CZE,5-Mar-20,0
Czech Republic,CZE,6-Mar-20,0
Czech Republic,CZE,7-Mar-20,0
Czech Republic,CZE,8-Mar-20,0
Czech Republic,CZE,9-Mar-20,0
Czech Republic,CZE,10-Mar-20,0
Czech Republic,CZE,11-Mar-20,0
Czech Republic,CZE,12-Mar-20,0
Czech Republic,CZE,13-Mar-20,0
Czech Republic,CZE,14-Mar-20,0
Czech Republic,CZE,15-Mar-20,0
Czech Republic,CZE,16-Mar-20,0
Czech Republic,CZE,17-Mar-20,0
Czech Republic,CZE,18-Mar-20,0
Czech Republic,CZE,19-Mar-20,0
Czech Republic,CZE,20-Mar-20,0
Czech Republic,CZE,21-Mar-20,0
Czech Republic,CZE,22-Mar-20,0
Czech Republic,CZE,23-Mar-20,1
Czech Republic,CZE,24-Mar-20,1
Czech Republic,CZE,25-Mar-20,3
Democratic Republic of Congo,COD,11-Mar-20,0
Democratic Republic of Congo,COD,14-Mar-20,0
Democratic Republic of Congo,COD,15-Mar-20,0
Democratic Republic of Congo,COD,16-Mar-20,0
Democratic Republic of Congo,COD,17-Mar-20,0
Democratic Republic of Congo,COD,18-Mar-20,0
Democratic Republic of Congo,COD,19-Mar-20,0
Democratic Republic of Congo,COD,20-Mar-20,0
Democratic Republic of Congo,COD,21-Mar-20,0
Democratic Republic of Congo,COD,22-Mar-20,1
Democratic Republic of Congo,COD,23-Mar-20,2
Democratic Republic of Congo,COD,24-Mar-20,2
Democratic Republic of Congo,COD,25-Mar-20,3
Denmark,DNK,31-Dec-19,0
Denmark,DNK,1-Jan-20,0
Denmark,DNK,2-Jan-20,0
Denmark,DNK,3-Jan-20,0
Denmark,DNK,4-Jan-20,0
Denmark,DNK,5-Jan-20,0
Denmark,DNK,6-Jan-20,0
Denmark,DNK,7-Jan-20,0
Denmark,DNK,8-Jan-20,0
Denmark,DNK,9-Jan-20,0
Denmark,DNK,10-Jan-20,0
Denmark,DNK,11-Jan-20,0
Denmark,DNK,12-Jan-20,0
Denmark,DNK,13-Jan-20,0
Denmark,DNK,14-Jan-20,0
Denmark,DNK,15-Jan-20,0
Denmark,DNK,16-Jan-20,0
Denmark,DNK,17-Jan-20,0
Denmark,DNK,18-Jan-20,0
Denmark,DNK,19-Jan-20,0
Denmark,DNK,20-Jan-20,0
Denmark,DNK,21-Jan-20,0
Denmark,DNK,22-Jan-20,0
Denmark,DNK,23-Jan-20,0
Denmark,DNK,24-Jan-20,0
Denmark,DNK,25-Jan-20,0
Denmark,DNK,26-Jan-20,0
Denmark,DNK,27-Jan-20,0
Denmark,DNK,28-Jan-20,0
Denmark,DNK,29-Jan-20,0
Denmark,DNK,30-Jan-20,0
Denmark,DNK,31-Jan-20,0
Denmark,DNK,1-Feb-20,0
Denmark,DNK,2-Feb-20,0
Denmark,DNK,3-Feb-20,0
Denmark,DNK,4-Feb-20,0
Denmark,DNK,5-Feb-20,0
Denmark,DNK,6-Feb-20,0
Denmark,DNK,7-Feb-20,0
Denmark,DNK,8-Feb-20,0
Denmark,DNK,9-Feb-20,0
Denmark,DNK,10-Feb-20,0
Denmark,DNK,11-Feb-20,0
Denmark,DNK,12-Feb-20,0
Denmark,DNK,13-Feb-20,0
Denmark,DNK,14-Feb-20,0
Denmark,DNK,15-Feb-20,0
Denmark,DNK,16-Feb-20,0
Denmark,DNK,17-Feb-20,0
Denmark,DNK,18-Feb-20,0
Denmark,DNK,19-Feb-20,0
Denmark,DNK,20-Feb-20,0
Denmark,DNK,21-Feb-20,0
Denmark,DNK,22-Feb-20,0
Denmark,DNK,23-Feb-20,0
Denmark,DNK,24-Feb-20,0
Denmark,DNK,25-Feb-20,0
Denmark,DNK,26-Feb-20,0
Denmark,DNK,27-Feb-20,0
Denmark,DNK,28-Feb-20,0
Denmark,DNK,29-Feb-20,0
Denmark,DNK,1-Mar-20,0
Denmark,DNK,2-Mar-20,0
Denmark,DNK,3-Mar-20,0
Denmark,DNK,4-Mar-20,0
Denmark,DNK,5-Mar-20,0
Denmark,DNK,6-Mar-20,0
Denmark,DNK,7-Mar-20,0
Denmark,DNK,8-Mar-20,0
Denmark,DNK,9-Mar-20,0
Denmark,DNK,10-Mar-20,0
Denmark,DNK,11-Mar-20,0
Denmark,DNK,12-Mar-20,0
Denmark,DNK,13-Mar-20,0
Denmark,DNK,14-Mar-20,0
Denmark,DNK,15-Mar-20,0
Denmark,DNK,16-Mar-20,1
Denmark,DNK,17-Mar-20,1
Denmark,DNK,18-Mar-20,4
Denmark,DNK,19-Mar-20,4
Denmark,DNK,20-Mar-20,6
Denmark,DNK,21-Mar-20,9
Denmark,DNK,22-Mar-20,13
Denmark,DNK,23-Mar-20,13
Denmark,DNK,24-Mar-20,24
Denmark,DNK,25-Mar-20,32
Djibouti,DJI,19-Mar-20,0
Djibouti,DJI,20-Mar-20,0
Djibouti,DJI,21-Mar-20,0
Djibouti,DJI,22-Mar-20,0
Djibouti,DJI,23-Mar-20,0
Djibouti,DJI,24-Mar-20,0
Djibouti,DJI,25-Mar-20,0
Dominica,DMA,23-Mar-20,0
Dominica,DMA,24-Mar-20,0
Dominica,DMA,25-Mar-20,0
Dominican Republic,DOM,31-Dec-19,0
Dominican Republic,DOM,1-Jan-20,0
Dominican Republic,DOM,2-Jan-20,0
Dominican Republic,DOM,3-Jan-20,0
Dominican Republic,DOM,4-Jan-20,0
Dominican Republic,DOM,5-Jan-20,0
Dominican Republic,DOM,6-Jan-20,0
Dominican Republic,DOM,7-Jan-20,0
Dominican Republic,DOM,8-Jan-20,0
Dominican Republic,DOM,9-Jan-20,0
Dominican Republic,DOM,10-Jan-20,0
Dominican Republic,DOM,11-Jan-20,0
Dominican Republic,DOM,12-Jan-20,0
Dominican Republic,DOM,13-Jan-20,0
Dominican Republic,DOM,14-Jan-20,0
Dominican Republic,DOM,15-Jan-20,0
Dominican Republic,DOM,16-Jan-20,0
Dominican Republic,DOM,17-Jan-20,0
Dominican Republic,DOM,18-Jan-20,0
Dominican Republic,DOM,19-Jan-20,0
Dominican Republic,DOM,20-Jan-20,0
Dominican Republic,DOM,21-Jan-20,0
Dominican Republic,DOM,22-Jan-20,0
Dominican Republic,DOM,23-Jan-20,0
Dominican Republic,DOM,24-Jan-20,0
Dominican Republic,DOM,25-Jan-20,0
Dominican Republic,DOM,26-Jan-20,0
Dominican Republic,DOM,27-Jan-20,0
Dominican Republic,DOM,28-Jan-20,0
Dominican Republic,DOM,29-Jan-20,0
Dominican Republic,DOM,30-Jan-20,0
Dominican Republic,DOM,31-Jan-20,0
Dominican Republic,DOM,1-Feb-20,0
Dominican Republic,DOM,2-Feb-20,0
Dominican Republic,DOM,3-Feb-20,0
Dominican Republic,DOM,4-Feb-20,0
Dominican Republic,DOM,5-Feb-20,0
Dominican Republic,DOM,6-Feb-20,0
Dominican Republic,DOM,7-Feb-20,0
Dominican Republic,DOM,8-Feb-20,0
Dominican Republic,DOM,9-Feb-20,0
Dominican Republic,DOM,10-Feb-20,0
Dominican Republic,DOM,11-Feb-20,0
Dominican Republic,DOM,12-Feb-20,0
Dominican Republic,DOM,13-Feb-20,0
Dominican Republic,DOM,14-Feb-20,0
Dominican Republic,DOM,15-Feb-20,0
Dominican Republic,DOM,16-Feb-20,0
Dominican Republic,DOM,17-Feb-20,0
Dominican Republic,DOM,18-Feb-20,0
Dominican Republic,DOM,19-Feb-20,0
Dominican Republic,DOM,20-Feb-20,0
Dominican Republic,DOM,21-Feb-20,0
Dominican Republic,DOM,22-Feb-20,0
Dominican Republic,DOM,23-Feb-20,0
Dominican Republic,DOM,24-Feb-20,0
Dominican Republic,DOM,25-Feb-20,0
Dominican Republic,DOM,26-Feb-20,0
Dominican Republic,DOM,27-Feb-20,0
Dominican Republic,DOM,28-Feb-20,0
Dominican Republic,DOM,29-Feb-20,0
Dominican Republic,DOM,1-Mar-20,0
Dominican Republic,DOM,2-Mar-20,0
Dominican Republic,DOM,7-Mar-20,0
Dominican Republic,DOM,10-Mar-20,0
Dominican Republic,DOM,14-Mar-20,0
Dominican Republic,DOM,15-Mar-20,0
Dominican Republic,DOM,16-Mar-20,0
Dominican Republic,DOM,17-Mar-20,0
Dominican Republic,DOM,18-Mar-20,0
Dominican Republic,DOM,19-Mar-20,0
Dominican Republic,DOM,20-Mar-20,0
Dominican Republic,DOM,21-Mar-20,2
Dominican Republic,DOM,22-Mar-20,3
Dominican Republic,DOM,23-Mar-20,3
Dominican Republic,DOM,24-Mar-20,3
Dominican Republic,DOM,25-Mar-20,6
Ecuador,ECU,31-Dec-19,0
Ecuador,ECU,1-Jan-20,0
Ecuador,ECU,2-Jan-20,0
Ecuador,ECU,3-Jan-20,0
Ecuador,ECU,4-Jan-20,0
Ecuador,ECU,5-Jan-20,0
Ecuador,ECU,6-Jan-20,0
Ecuador,ECU,7-Jan-20,0
Ecuador,ECU,8-Jan-20,0
Ecuador,ECU,9-Jan-20,0
Ecuador,ECU,10-Jan-20,0
Ecuador,ECU,11-Jan-20,0
Ecuador,ECU,12-Jan-20,0
Ecuador,ECU,13-Jan-20,0
Ecuador,ECU,14-Jan-20,0
Ecuador,ECU,15-Jan-20,0
Ecuador,ECU,16-Jan-20,0
Ecuador,ECU,17-Jan-20,0
Ecuador,ECU,18-Jan-20,0
Ecuador,ECU,19-Jan-20,0
Ecuador,ECU,20-Jan-20,0
Ecuador,ECU,21-Jan-20,0
Ecuador,ECU,22-Jan-20,0
Ecuador,ECU,23-Jan-20,0
Ecuador,ECU,24-Jan-20,0
Ecuador,ECU,25-Jan-20,0
Ecuador,ECU,26-Jan-20,0
Ecuador,ECU,27-Jan-20,0
Ecuador,ECU,28-Jan-20,0
Ecuador,ECU,29-Jan-20,0
Ecuador,ECU,30-Jan-20,0
Ecuador,ECU,31-Jan-20,0
Ecuador,ECU,1-Feb-20,0
Ecuador,ECU,2-Feb-20,0
Ecuador,ECU,3-Feb-20,0
Ecuador,ECU,4-Feb-20,0
Ecuador,ECU,5-Feb-20,0
Ecuador,ECU,6-Feb-20,0
Ecuador,ECU,7-Feb-20,0
Ecuador,ECU,8-Feb-20,0
Ecuador,ECU,9-Feb-20,0
Ecuador,ECU,10-Feb-20,0
Ecuador,ECU,11-Feb-20,0
Ecuador,ECU,12-Feb-20,0
Ecuador,ECU,13-Feb-20,0
Ecuador,ECU,14-Feb-20,0
Ecuador,ECU,15-Feb-20,0
Ecuador,ECU,16-Feb-20,0
Ecuador,ECU,17-Feb-20,0
Ecuador,ECU,18-Feb-20,0
Ecuador,ECU,19-Feb-20,0
Ecuador,ECU,20-Feb-20,0
Ecuador,ECU,21-Feb-20,0
Ecuador,ECU,22-Feb-20,0
Ecuador,ECU,23-Feb-20,0
Ecuador,ECU,24-Feb-20,0
Ecuador,ECU,25-Feb-20,0
Ecuador,ECU,26-Feb-20,0
Ecuador,ECU,27-Feb-20,0
Ecuador,ECU,28-Feb-20,0
Ecuador,ECU,29-Feb-20,0
Ecuador,ECU,1-Mar-20,0
Ecuador,ECU,2-Mar-20,0
Ecuador,ECU,3-Mar-20,0
Ecuador,ECU,5-Mar-20,0
Ecuador,ECU,6-Mar-20,0
Ecuador,ECU,9-Mar-20,0
Ecuador,ECU,10-Mar-20,0
Ecuador,ECU,11-Mar-20,0
Ecuador,ECU,14-Mar-20,1
Ecuador,ECU,15-Mar-20,2
Ecuador,ECU,16-Mar-20,2
Ecuador,ECU,17-Mar-20,2
Ecuador,ECU,18-Mar-20,2
Ecuador,ECU,19-Mar-20,3
Ecuador,ECU,20-Mar-20,3
Ecuador,ECU,21-Mar-20,7
Ecuador,ECU,22-Mar-20,7
Ecuador,ECU,23-Mar-20,14
Ecuador,ECU,24-Mar-20,18
Ecuador,ECU,25-Mar-20,27
Egypt,EGY,31-Dec-19,0
Egypt,EGY,1-Jan-20,0
Egypt,EGY,2-Jan-20,0
Egypt,EGY,3-Jan-20,0
Egypt,EGY,4-Jan-20,0
Egypt,EGY,5-Jan-20,0
Egypt,EGY,6-Jan-20,0
Egypt,EGY,7-Jan-20,0
Egypt,EGY,8-Jan-20,0
Egypt,EGY,9-Jan-20,0
Egypt,EGY,10-Jan-20,0
Egypt,EGY,11-Jan-20,0
Egypt,EGY,12-Jan-20,0
Egypt,EGY,13-Jan-20,0
Egypt,EGY,14-Jan-20,0
Egypt,EGY,15-Jan-20,0
Egypt,EGY,16-Jan-20,0
Egypt,EGY,17-Jan-20,0
Egypt,EGY,18-Jan-20,0
Egypt,EGY,19-Jan-20,0
Egypt,EGY,20-Jan-20,0
Egypt,EGY,21-Jan-20,0
Egypt,EGY,22-Jan-20,0
Egypt,EGY,23-Jan-20,0
Egypt,EGY,24-Jan-20,0
Egypt,EGY,25-Jan-20,0
Egypt,EGY,26-Jan-20,0
Egypt,EGY,27-Jan-20,0
Egypt,EGY,28-Jan-20,0
Egypt,EGY,29-Jan-20,0
Egypt,EGY,30-Jan-20,0
Egypt,EGY,31-Jan-20,0
Egypt,EGY,1-Feb-20,0
Egypt,EGY,2-Feb-20,0
Egypt,EGY,3-Feb-20,0
Egypt,EGY,4-Feb-20,0
Egypt,EGY,5-Feb-20,0
Egypt,EGY,6-Feb-20,0
Egypt,EGY,7-Feb-20,0
Egypt,EGY,8-Feb-20,0
Egypt,EGY,9-Feb-20,0
Egypt,EGY,10-Feb-20,0
Egypt,EGY,11-Feb-20,0
Egypt,EGY,12-Feb-20,0
Egypt,EGY,13-Feb-20,0
Egypt,EGY,14-Feb-20,0
Egypt,EGY,15-Feb-20,0
Egypt,EGY,16-Feb-20,0
Egypt,EGY,17-Feb-20,0
Egypt,EGY,18-Feb-20,0
Egypt,EGY,19-Feb-20,0
Egypt,EGY,20-Feb-20,0
Egypt,EGY,21-Feb-20,0
Egypt,EGY,22-Feb-20,0
Egypt,EGY,23-Feb-20,0
Egypt,EGY,24-Feb-20,0
Egypt,EGY,25-Feb-20,0
Egypt,EGY,26-Feb-20,0
Egypt,EGY,27-Feb-20,0
Egypt,EGY,28-Feb-20,0
Egypt,EGY,29-Feb-20,0
Egypt,EGY,1-Mar-20,0
Egypt,EGY,2-Mar-20,0
Egypt,EGY,6-Mar-20,0
Egypt,EGY,7-Mar-20,0
Egypt,EGY,9-Mar-20,1
Egypt,EGY,10-Mar-20,1
Egypt,EGY,11-Mar-20,1
Egypt,EGY,12-Mar-20,1
Egypt,EGY,13-Mar-20,2
Egypt,EGY,14-Mar-20,2
Egypt,EGY,15-Mar-20,2
Egypt,EGY,16-Mar-20,2
Egypt,EGY,17-Mar-20,2
Egypt,EGY,18-Mar-20,4
Egypt,EGY,19-Mar-20,6
Egypt,EGY,20-Mar-20,6
Egypt,EGY,21-Mar-20,7
Egypt,EGY,22-Mar-20,8
Egypt,EGY,23-Mar-20,10
Egypt,EGY,24-Mar-20,14
Egypt,EGY,25-Mar-20,19
El Salvador,SLV,19-Mar-20,0
El Salvador,SLV,20-Mar-20,0
El Salvador,SLV,21-Mar-20,0
El Salvador,SLV,22-Mar-20,0
El Salvador,SLV,23-Mar-20,0
El Salvador,SLV,24-Mar-20,0
El Salvador,SLV,25-Mar-20,0
Equatorial Guinea,GNQ,15-Mar-20,0
Equatorial Guinea,GNQ,16-Mar-20,0
Equatorial Guinea,GNQ,17-Mar-20,0
Equatorial Guinea,GNQ,18-Mar-20,0
Equatorial Guinea,GNQ,19-Mar-20,0
Equatorial Guinea,GNQ,20-Mar-20,0
Equatorial Guinea,GNQ,21-Mar-20,0
Equatorial Guinea,GNQ,22-Mar-20,0
Equatorial Guinea,GNQ,23-Mar-20,0
Equatorial Guinea,GNQ,24-Mar-20,0
Equatorial Guinea,GNQ,25-Mar-20,0
Eritrea,ERI,22-Mar-20,0
Eritrea,ERI,23-Mar-20,0
Eritrea,ERI,24-Mar-20,0
Eritrea,ERI,25-Mar-20,0
Estonia,EST,31-Dec-19,0
Estonia,EST,1-Jan-20,0
Estonia,EST,2-Jan-20,0
Estonia,EST,3-Jan-20,0
Estonia,EST,4-Jan-20,0
Estonia,EST,5-Jan-20,0
Estonia,EST,6-Jan-20,0
Estonia,EST,7-Jan-20,0
Estonia,EST,8-Jan-20,0
Estonia,EST,9-Jan-20,0
Estonia,EST,10-Jan-20,0
Estonia,EST,11-Jan-20,0
Estonia,EST,12-Jan-20,0
Estonia,EST,13-Jan-20,0
Estonia,EST,14-Jan-20,0
Estonia,EST,15-Jan-20,0
Estonia,EST,16-Jan-20,0
Estonia,EST,17-Jan-20,0
Estonia,EST,18-Jan-20,0
Estonia,EST,19-Jan-20,0
Estonia,EST,20-Jan-20,0
Estonia,EST,21-Jan-20,0
Estonia,EST,22-Jan-20,0
Estonia,EST,23-Jan-20,0
Estonia,EST,24-Jan-20,0
Estonia,EST,25-Jan-20,0
Estonia,EST,26-Jan-20,0
Estonia,EST,27-Jan-20,0
Estonia,EST,28-Jan-20,0
Estonia,EST,29-Jan-20,0
Estonia,EST,30-Jan-20,0
Estonia,EST,31-Jan-20,0
Estonia,EST,1-Feb-20,0
Estonia,EST,2-Feb-20,0
Estonia,EST,3-Feb-20,0
Estonia,EST,4-Feb-20,0
Estonia,EST,5-Feb-20,0
Estonia,EST,6-Feb-20,0
Estonia,EST,7-Feb-20,0
Estonia,EST,8-Feb-20,0
Estonia,EST,9-Feb-20,0
Estonia,EST,10-Feb-20,0
Estonia,EST,11-Feb-20,0
Estonia,EST,12-Feb-20,0
Estonia,EST,13-Feb-20,0
Estonia,EST,14-Feb-20,0
Estonia,EST,15-Feb-20,0
Estonia,EST,16-Feb-20,0
Estonia,EST,17-Feb-20,0
Estonia,EST,18-Feb-20,0
Estonia,EST,19-Feb-20,0
Estonia,EST,20-Feb-20,0
Estonia,EST,21-Feb-20,0
Estonia,EST,22-Feb-20,0
Estonia,EST,23-Feb-20,0
Estonia,EST,24-Feb-20,0
Estonia,EST,25-Feb-20,0
Estonia,EST,26-Feb-20,0
Estonia,EST,27-Feb-20,0
Estonia,EST,28-Feb-20,0
Estonia,EST,29-Feb-20,0
Estonia,EST,1-Mar-20,0
Estonia,EST,2-Mar-20,0
Estonia,EST,4-Mar-20,0
Estonia,EST,6-Mar-20,0
Estonia,EST,7-Mar-20,0
Estonia,EST,11-Mar-20,0
Estonia,EST,12-Mar-20,0
Estonia,EST,13-Mar-20,0
Estonia,EST,14-Mar-20,0
Estonia,EST,15-Mar-20,0
Estonia,EST,16-Mar-20,0
Estonia,EST,17-Mar-20,0
Estonia,EST,18-Mar-20,0
Estonia,EST,19-Mar-20,0
Estonia,EST,20-Mar-20,0
Estonia,EST,21-Mar-20,0
Estonia,EST,22-Mar-20,0
Estonia,EST,23-Mar-20,0
Estonia,EST,24-Mar-20,0
Estonia,EST,25-Mar-20,0
Ethiopia,ETH,14-Mar-20,0
Ethiopia,ETH,15-Mar-20,0
Ethiopia,ETH,16-Mar-20,0
Ethiopia,ETH,17-Mar-20,0
Ethiopia,ETH,18-Mar-20,0
Ethiopia,ETH,19-Mar-20,0
Ethiopia,ETH,20-Mar-20,0
Ethiopia,ETH,21-Mar-20,0
Ethiopia,ETH,22-Mar-20,0
Ethiopia,ETH,23-Mar-20,0
Ethiopia,ETH,24-Mar-20,0
Ethiopia,ETH,25-Mar-20,0
Faeroe Islands,FRO,20-Mar-20,0
Faeroe Islands,FRO,21-Mar-20,0
Faeroe Islands,FRO,22-Mar-20,0
Faeroe Islands,FRO,23-Mar-20,0
Faeroe Islands,FRO,24-Mar-20,0
Faeroe Islands,FRO,25-Mar-20,0
Fiji,FJI,20-Mar-20,0
Fiji,FJI,21-Mar-20,0
Fiji,FJI,22-Mar-20,0
Fiji,FJI,23-Mar-20,0
Fiji,FJI,24-Mar-20,0
Fiji,FJI,25-Mar-20,0
Finland,FIN,31-Dec-19,0
Finland,FIN,1-Jan-20,0
Finland,FIN,2-Jan-20,0
Finland,FIN,3-Jan-20,0
Finland,FIN,4-Jan-20,0
Finland,FIN,5-Jan-20,0
Finland,FIN,6-Jan-20,0
Finland,FIN,7-Jan-20,0
Finland,FIN,8-Jan-20,0
Finland,FIN,9-Jan-20,0
Finland,FIN,10-Jan-20,0
Finland,FIN,11-Jan-20,0
Finland,FIN,12-Jan-20,0
Finland,FIN,13-Jan-20,0
Finland,FIN,14-Jan-20,0
Finland,FIN,15-Jan-20,0
Finland,FIN,16-Jan-20,0
Finland,FIN,17-Jan-20,0
Finland,FIN,18-Jan-20,0
Finland,FIN,19-Jan-20,0
Finland,FIN,20-Jan-20,0
Finland,FIN,21-Jan-20,0
Finland,FIN,22-Jan-20,0
Finland,FIN,23-Jan-20,0
Finland,FIN,24-Jan-20,0
Finland,FIN,25-Jan-20,0
Finland,FIN,26-Jan-20,0
Finland,FIN,27-Jan-20,0
Finland,FIN,28-Jan-20,0
Finland,FIN,29-Jan-20,0
Finland,FIN,30-Jan-20,0
Finland,FIN,31-Jan-20,0
Finland,FIN,1-Feb-20,0
Finland,FIN,2-Feb-20,0
Finland,FIN,3-Feb-20,0
Finland,FIN,4-Feb-20,0
Finland,FIN,5-Feb-20,0
Finland,FIN,6-Feb-20,0
Finland,FIN,7-Feb-20,0
Finland,FIN,8-Feb-20,0
Finland,FIN,9-Feb-20,0
Finland,FIN,10-Feb-20,0
Finland,FIN,11-Feb-20,0
Finland,FIN,12-Feb-20,0
Finland,FIN,13-Feb-20,0
Finland,FIN,14-Feb-20,0
Finland,FIN,15-Feb-20,0
Finland,FIN,16-Feb-20,0
Finland,FIN,17-Feb-20,0
Finland,FIN,18-Feb-20,0
Finland,FIN,19-Feb-20,0
Finland,FIN,20-Feb-20,0
Finland,FIN,21-Feb-20,0
Finland,FIN,22-Feb-20,0
Finland,FIN,23-Feb-20,0
Finland,FIN,24-Feb-20,0
Finland,FIN,25-Feb-20,0
Finland,FIN,26-Feb-20,0
Finland,FIN,27-Feb-20,0
Finland,FIN,28-Feb-20,0
Finland,FIN,29-Feb-20,0
Finland,FIN,1-Mar-20,0
Finland,FIN,2-Mar-20,0
Finland,FIN,4-Mar-20,0
Finland,FIN,6-Mar-20,0
Finland,FIN,7-Mar-20,0
Finland,FIN,9-Mar-20,0
Finland,FIN,10-Mar-20,0
Finland,FIN,12-Mar-20,0
Finland,FIN,13-Mar-20,0
Finland,FIN,15-Mar-20,0
Finland,FIN,16-Mar-20,0
Finland,FIN,17-Mar-20,0
Finland,FIN,18-Mar-20,0
Finland,FIN,19-Mar-20,0
Finland,FIN,20-Mar-20,0
Finland,FIN,21-Mar-20,0
Finland,FIN,22-Mar-20,1
Finland,FIN,23-Mar-20,1
Finland,FIN,24-Mar-20,1
Finland,FIN,25-Mar-20,1
France,FRA,31-Dec-19,0
France,FRA,1-Jan-20,0
France,FRA,2-Jan-20,0
France,FRA,3-Jan-20,0
France,FRA,4-Jan-20,0
France,FRA,5-Jan-20,0
France,FRA,6-Jan-20,0
France,FRA,7-Jan-20,0
France,FRA,8-Jan-20,0
France,FRA,9-Jan-20,0
France,FRA,10-Jan-20,0
France,FRA,11-Jan-20,0
France,FRA,12-Jan-20,0
France,FRA,13-Jan-20,0
France,FRA,14-Jan-20,0
France,FRA,15-Jan-20,0
France,FRA,16-Jan-20,0
France,FRA,17-Jan-20,0
France,FRA,18-Jan-20,0
France,FRA,19-Jan-20,0
France,FRA,20-Jan-20,0
France,FRA,21-Jan-20,0
France,FRA,22-Jan-20,0
France,FRA,23-Jan-20,0
France,FRA,24-Jan-20,0
France,FRA,25-Jan-20,0
France,FRA,26-Jan-20,0
France,FRA,27-Jan-20,0
France,FRA,28-Jan-20,0
France,FRA,29-Jan-20,0
France,FRA,30-Jan-20,0
France,FRA,31-Jan-20,0
France,FRA,1-Feb-20,0
France,FRA,2-Feb-20,0
France,FRA,3-Feb-20,0
France,FRA,4-Feb-20,0
France,FRA,5-Feb-20,0
France,FRA,6-Feb-20,0
France,FRA,7-Feb-20,0
France,FRA,8-Feb-20,0
France,FRA,9-Feb-20,0
France,FRA,10-Feb-20,0
France,FRA,11-Feb-20,0
France,FRA,12-Feb-20,0
France,FRA,13-Feb-20,0
